LECROYHDO6104,5578,Waveform
Segments,1,SegmentSize,5002
Segment,TrigTime,TimeSinceSegment1
#1,16-Jun-2023 10:28:16,0                 
Time,Ampl
5.351359e-08,0.00188563
5.355359e-08,0.0018725
5.359359e-08,0.00186438
5.363359e-08,0.00186125
5.367359e-08,0.00186625
5.371359e-08,0.00187937
5.375359e-08,0.0019025
5.379359e-08,0.00193563
5.383359e-08,0.00198
5.387359e-08,0.002035
5.391359e-08,0.0021
5.395359e-08,0.00217375
5.399359e-08,0.002255
5.403359e-08,0.00234062
5.407359e-08,0.00242813
5.411359e-08,0.002515
5.415359e-08,0.00259813
5.419359e-08,0.00267375
5.423359e-08,0.00274
5.427359e-08,0.00279375
5.431359e-08,0.00283312
5.435359e-08,0.00285625
5.439359e-08,0.00286375
5.443359e-08,0.00285438
5.447359e-08,0.00282938
5.451359e-08,0.00279063
5.455359e-08,0.00273875
5.459359e-08,0.00267813
5.463359e-08,0.00261
5.467359e-08,0.00253812
5.471359e-08,0.002465
5.475359e-08,0.00239375
5.479359e-08,0.00232687
5.483359e-08,0.00226625
5.487359e-08,0.00221375
5.491359e-08,0.00217
5.495359e-08,0.002135
5.499359e-08,0.00210875
5.503359e-08,0.00209
5.507359e-08,0.00207813
5.511359e-08,0.00207063
5.515359e-08,0.00206563
5.519359e-08,0.00206188
5.523359e-08,0.00205688
5.527359e-08,0.00204813
5.531359e-08,0.002035
5.535359e-08,0.00201625
5.539359e-08,0.00199125
5.543359e-08,0.00196
5.547359e-08,0.0019225
5.551359e-08,0.00188
5.555359e-08,0.00183313
5.559359e-08,0.00178438
5.563359e-08,0.00173563
5.567359e-08,0.00168875
5.571359e-08,0.00164563
5.575359e-08,0.00160875
5.579359e-08,0.00157938
5.583359e-08,0.00156
5.587359e-08,0.00155063
5.591359e-08,0.00155312
5.595359e-08,0.00156625
5.599359e-08,0.00159125
5.603359e-08,0.00162625
5.607359e-08,0.00167125
5.611359e-08,0.00172375
5.615359e-08,0.00178187
5.619359e-08,0.001845
5.623359e-08,0.00191
5.627359e-08,0.00197563
5.631359e-08,0.00203938
5.635359e-08,0.0021
5.639359e-08,0.00215563
5.643359e-08,0.00220625
5.647359e-08,0.00225
5.651359e-08,0.0022875
5.655359e-08,0.00231812
5.659359e-08,0.00234188
5.663359e-08,0.00236
5.667359e-08,0.00237313
5.671359e-08,0.00238125
5.675359e-08,0.00238688
5.679359e-08,0.00239
5.683359e-08,0.00239188
5.687359e-08,0.0023925
5.691359e-08,0.00239375
5.695359e-08,0.002395
5.699359e-08,0.0023975
5.703359e-08,0.0024
5.707359e-08,0.00240312
5.711359e-08,0.00240625
5.715359e-08,0.00240875
5.719359e-08,0.00241
5.723359e-08,0.00241
5.727359e-08,0.0024075
5.731359e-08,0.0024025
5.735359e-08,0.002395
5.739359e-08,0.00238375
5.743359e-08,0.00237
5.747359e-08,0.00235375
5.751359e-08,0.00233563
5.755359e-08,0.00231625
5.759359e-08,0.0022975
5.763359e-08,0.00227938
5.767359e-08,0.00226437
5.771359e-08,0.00225375
5.775359e-08,0.00224813
5.779359e-08,0.00225
5.783359e-08,0.00226
5.787359e-08,0.00227938
5.791359e-08,0.00230937
5.795359e-08,0.00235063
5.799359e-08,0.0024025
5.803359e-08,0.00246625
5.807359e-08,0.00254063
5.811359e-08,0.00262563
5.815359e-08,0.00272
5.819359e-08,0.00282188
5.823359e-08,0.00293
5.827359e-08,0.0030425
5.831359e-08,0.0031575
5.835359e-08,0.00327187
5.839359e-08,0.003385
5.843359e-08,0.00349313
5.847359e-08,0.00359563
5.851359e-08,0.00368938
5.855359e-08,0.00377438
5.859359e-08,0.0038475
5.863359e-08,0.00391
5.867359e-08,0.00396062
5.871359e-08,0.00399938
5.875359e-08,0.0040275
5.879359e-08,0.00404562
5.883359e-08,0.00405563
5.887359e-08,0.00406
5.891359e-08,0.00406
5.895359e-08,0.00405875
5.899359e-08,0.00405813
5.903359e-08,0.00406
5.907359e-08,0.00406688
5.911359e-08,0.00408
5.915359e-08,0.00410063
5.919359e-08,0.00412875
5.923359e-08,0.00416375
5.927359e-08,0.004205
5.931359e-08,0.00425125
5.935359e-08,0.00429938
5.939359e-08,0.00434625
5.943359e-08,0.00439
5.947359e-08,0.00442625
5.951359e-08,0.00445188
5.955359e-08,0.00446375
5.959359e-08,0.00445875
5.963359e-08,0.00443563
5.967359e-08,0.00439188
5.971359e-08,0.0043275
5.975359e-08,0.00424313
5.979359e-08,0.00414
5.983359e-08,0.00402
5.987359e-08,0.00388688
5.991359e-08,0.00374313
5.995359e-08,0.00359438
5.999359e-08,0.00344438
6.003359e-08,0.00329812
6.007359e-08,0.00315875
6.011359e-08,0.00303063
6.015359e-08,0.00291688
6.019359e-08,0.00281937
6.023359e-08,0.00274
6.027359e-08,0.00267875
6.031359e-08,0.002635
6.035359e-08,0.00260813
6.039359e-08,0.002595
6.043359e-08,0.00259313
6.047359e-08,0.0026
6.051359e-08,0.00261188
6.055359e-08,0.00262625
6.059359e-08,0.00263938
6.063359e-08,0.00265
6.067359e-08,0.00265563
6.071359e-08,0.00265563
6.075359e-08,0.00264875
6.079359e-08,0.00263625
6.083359e-08,0.00261875
6.087359e-08,0.00259688
6.091359e-08,0.00257375
6.095359e-08,0.00255
6.099359e-08,0.00252812
6.103359e-08,0.00251
6.107359e-08,0.00249687
6.111359e-08,0.00249
6.115359e-08,0.00248938
6.119359e-08,0.00249625
6.123359e-08,0.00250875
6.127359e-08,0.0025275
6.131359e-08,0.00255062
6.135359e-08,0.00257625
6.139359e-08,0.00260313
6.143359e-08,0.00263
6.147359e-08,0.00265437
6.151359e-08,0.00267563
6.155359e-08,0.00269313
6.159359e-08,0.00270438
6.163359e-08,0.00271063
6.167359e-08,0.00271187
6.171359e-08,0.0027075
6.175359e-08,0.00269813
6.179359e-08,0.00268562
6.183359e-08,0.00267
6.187359e-08,0.0026525
6.191359e-08,0.00263375
6.195359e-08,0.00261437
6.199359e-08,0.00259562
6.203359e-08,0.0025775
6.207359e-08,0.00256
6.211359e-08,0.00254375
6.215359e-08,0.00252812
6.219359e-08,0.00251375
6.223359e-08,0.0025
6.227359e-08,0.00248688
6.231359e-08,0.00247438
6.235359e-08,0.00246313
6.239359e-08,0.0024525
6.243359e-08,0.00244375
6.247359e-08,0.0024375
6.251359e-08,0.00243437
6.255359e-08,0.00243437
6.259359e-08,0.00243937
6.263359e-08,0.00245
6.267359e-08,0.00246625
6.271359e-08,0.00248938
6.275359e-08,0.00251875
6.279359e-08,0.002555
6.283359e-08,0.0025975
6.287359e-08,0.00264625
6.291359e-08,0.00269937
6.295359e-08,0.00275687
6.299359e-08,0.0028175
6.303359e-08,0.00288
6.307359e-08,0.00294313
6.311359e-08,0.00300563
6.315359e-08,0.00306688
6.319359e-08,0.00312563
6.323359e-08,0.00318063
6.327359e-08,0.0032325
6.331359e-08,0.00328062
6.335359e-08,0.00332438
6.339359e-08,0.00336438
6.343359e-08,0.0034
6.347359e-08,0.00343188
6.351359e-08,0.00346
6.355359e-08,0.003485
6.359359e-08,0.00350563
6.363359e-08,0.00352375
6.367359e-08,0.0035375
6.371359e-08,0.0035475
6.375359e-08,0.00355375
6.379359e-08,0.00355438
6.383359e-08,0.00355
6.387359e-08,0.00353937
6.391359e-08,0.0035225
6.395359e-08,0.00349813
6.399359e-08,0.00346625
6.403359e-08,0.00342688
6.407359e-08,0.00337937
6.411359e-08,0.00332438
6.415359e-08,0.00326188
6.419359e-08,0.00319375
6.423359e-08,0.00312
6.427359e-08,0.0030425
6.431359e-08,0.0029625
6.435359e-08,0.00288187
6.439359e-08,0.0028025
6.443359e-08,0.00272625
6.447359e-08,0.00265437
6.451359e-08,0.00259
6.455359e-08,0.00253375
6.459359e-08,0.00248688
6.463359e-08,0.00245
6.467359e-08,0.00242438
6.471359e-08,0.00240875
6.475359e-08,0.00240438
6.479359e-08,0.00240812
6.483359e-08,0.00242
6.487359e-08,0.0024375
6.491359e-08,0.00245875
6.495359e-08,0.00248125
6.499359e-08,0.0025025
6.503359e-08,0.00252
6.507359e-08,0.0025325
6.511359e-08,0.00253812
6.515359e-08,0.00253563
6.519359e-08,0.00252563
6.523359e-08,0.00250687
6.527359e-08,0.00248188
6.531359e-08,0.0024525
6.535359e-08,0.00242
6.539359e-08,0.00238813
6.543359e-08,0.00236
6.547359e-08,0.00233875
6.551359e-08,0.00232687
6.555359e-08,0.00232812
6.559359e-08,0.00234375
6.563359e-08,0.00237563
6.567359e-08,0.00242375
6.571359e-08,0.0024875
6.575359e-08,0.002565
6.579359e-08,0.00265375
6.583359e-08,0.00275
6.587359e-08,0.00284938
6.591359e-08,0.00294813
6.595359e-08,0.00304
6.599359e-08,0.00312125
6.603359e-08,0.0031875
6.607359e-08,0.003235
6.611359e-08,0.00326188
6.615359e-08,0.00326625
6.619359e-08,0.00324875
6.623359e-08,0.00321
6.627359e-08,0.00315313
6.631359e-08,0.00308125
6.635359e-08,0.00299812
6.639359e-08,0.00290937
6.643359e-08,0.00282
6.647359e-08,0.00273375
6.651359e-08,0.00265563
6.655359e-08,0.00258938
6.659359e-08,0.00253688
6.663359e-08,0.0025
6.667359e-08,0.00247875
6.671359e-08,0.0024725
6.675359e-08,0.00247875
6.679359e-08,0.00249563
6.683359e-08,0.00251875
6.687359e-08,0.00254563
6.691359e-08,0.00257188
6.695359e-08,0.00259438
6.699359e-08,0.00261125
6.703359e-08,0.00262
6.707359e-08,0.00262063
6.711359e-08,0.00261312
6.715359e-08,0.00259875
6.719359e-08,0.00258063
6.723359e-08,0.00256062
6.727359e-08,0.0025425
6.731359e-08,0.00253
6.735359e-08,0.00252688
6.739359e-08,0.00253563
6.743359e-08,0.00256
6.747359e-08,0.00260062
6.751359e-08,0.00265938
6.755359e-08,0.002735
6.759359e-08,0.00282625
6.763359e-08,0.0029325
6.767359e-08,0.00305
6.771359e-08,0.00317625
6.775359e-08,0.0033075
6.779359e-08,0.00343938
6.783359e-08,0.00357
6.787359e-08,0.00369563
6.791359e-08,0.00381438
6.795359e-08,0.00392437
6.799359e-08,0.00402438
6.803359e-08,0.00411375
6.807359e-08,0.00419375
6.811359e-08,0.00426437
6.815359e-08,0.00432625
6.819359e-08,0.00438125
6.823359e-08,0.00443
6.827359e-08,0.00447375
6.831359e-08,0.00451375
6.835359e-08,0.00454938
6.839359e-08,0.00458188
6.843359e-08,0.00461125
6.847359e-08,0.00463625
6.851359e-08,0.0046575
6.855359e-08,0.00467375
6.859359e-08,0.004685
6.863359e-08,0.00469
6.867359e-08,0.00468937
6.871359e-08,0.0046825
6.875359e-08,0.00467063
6.879359e-08,0.00465313
6.883359e-08,0.00463125
6.887359e-08,0.004605
6.891359e-08,0.00457563
6.895359e-08,0.00454313
6.899359e-08,0.00450813
6.903359e-08,0.00447
6.907359e-08,0.00442875
6.911359e-08,0.00438375
6.915359e-08,0.00433438
6.919359e-08,0.00427812
6.923359e-08,0.004215
6.927359e-08,0.00414313
6.931359e-08,0.00406125
6.935359e-08,0.00396813
6.939359e-08,0.003865
6.943359e-08,0.00375
6.947359e-08,0.003625
6.951359e-08,0.00349062
6.955359e-08,0.00334938
6.959359e-08,0.0032025
6.963359e-08,0.00305375
6.967359e-08,0.002905
6.971359e-08,0.00275875
6.975359e-08,0.0026175
6.979359e-08,0.00248437
6.983359e-08,0.00236
6.987359e-08,0.00224563
6.991359e-08,0.00214188
6.995359e-08,0.00204875
6.999359e-08,0.001965
7.003359e-08,0.00188937
7.007359e-08,0.00182063
7.011359e-08,0.00175688
7.015359e-08,0.00169687
7.019359e-08,0.00163812
7.023359e-08,0.00158
7.027359e-08,0.00152187
7.031359e-08,0.00146313
7.035359e-08,0.00140375
7.039359e-08,0.001345
7.043359e-08,0.00128813
7.047359e-08,0.00123438
7.051359e-08,0.00118625
7.055359e-08,0.00114438
7.059359e-08,0.00111188
7.063359e-08,0.00109
7.067359e-08,0.00108
7.071359e-08,0.0010825
7.075359e-08,0.00109938
7.079359e-08,0.00112938
7.083359e-08,0.0011725
7.087359e-08,0.00122875
7.091359e-08,0.00129688
7.095359e-08,0.00137563
7.099359e-08,0.00146375
7.103359e-08,0.00156
7.107359e-08,0.00166313
7.111359e-08,0.00177125
7.115359e-08,0.00188375
7.119359e-08,0.00199875
7.123359e-08,0.00211563
7.127359e-08,0.00223188
7.131359e-08,0.0023475
7.135359e-08,0.00246
7.139359e-08,0.00256813
7.143359e-08,0.00267
7.147359e-08,0.00276438
7.151359e-08,0.00284938
7.155359e-08,0.00292375
7.159359e-08,0.00298625
7.163359e-08,0.00303563
7.167359e-08,0.00307188
7.171359e-08,0.00309438
7.175359e-08,0.00310438
7.179359e-08,0.00310187
7.183359e-08,0.00309
7.187359e-08,0.00307
7.191359e-08,0.00304438
7.195359e-08,0.00301625
7.199359e-08,0.0029875
7.203359e-08,0.00296188
7.207359e-08,0.00294
7.211359e-08,0.00292438
7.215359e-08,0.00291625
7.219359e-08,0.002915
7.223359e-08,0.00292
7.227359e-08,0.00293063
7.231359e-08,0.00294437
7.235359e-08,0.00295875
7.239359e-08,0.00297187
7.243359e-08,0.00298062
7.247359e-08,0.00298313
7.251359e-08,0.00297688
7.255359e-08,0.00296125
7.259359e-08,0.00293562
7.263359e-08,0.0029
7.267359e-08,0.00285625
7.271359e-08,0.00280688
7.275359e-08,0.00275312
7.279359e-08,0.0027
7.283359e-08,0.00264937
7.287359e-08,0.00260437
7.291359e-08,0.00256875
7.295359e-08,0.00254375
7.299359e-08,0.00253063
7.303359e-08,0.00253
7.307359e-08,0.00254063
7.311359e-08,0.00256125
7.315359e-08,0.00258938
7.319359e-08,0.00262063
7.323359e-08,0.0026525
7.327359e-08,0.00268
7.331359e-08,0.00270063
7.335359e-08,0.00271
7.339359e-08,0.00270688
7.343359e-08,0.00269
7.347359e-08,0.00265875
7.351359e-08,0.00261375
7.355359e-08,0.00255688
7.359359e-08,0.0024925
7.363359e-08,0.00242313
7.367359e-08,0.00235313
7.371359e-08,0.00228687
7.375359e-08,0.00222875
7.379359e-08,0.0021825
7.383359e-08,0.00215
7.387359e-08,0.00213375
7.391359e-08,0.00213375
7.395359e-08,0.00215063
7.399359e-08,0.00218188
7.403359e-08,0.002225
7.407359e-08,0.0022775
7.411359e-08,0.002335
7.415359e-08,0.00239313
7.419359e-08,0.00244938
7.423359e-08,0.0025
7.427359e-08,0.0025425
7.431359e-08,0.002575
7.435359e-08,0.00259688
7.439359e-08,0.00260937
7.443359e-08,0.0026125
7.447359e-08,0.00260937
7.451359e-08,0.0026025
7.455359e-08,0.002595
7.459359e-08,0.00259
7.463359e-08,0.00259
7.467359e-08,0.00259813
7.471359e-08,0.002615
7.475359e-08,0.00264313
7.479359e-08,0.00268125
7.483359e-08,0.00272813
7.487359e-08,0.0027825
7.491359e-08,0.00284125
7.495359e-08,0.00290125
7.499359e-08,0.00295875
7.503359e-08,0.00301
7.507359e-08,0.00305187
7.511359e-08,0.00308125
7.515359e-08,0.00309625
7.519359e-08,0.00309438
7.523359e-08,0.003075
7.527359e-08,0.00303937
7.531359e-08,0.0029875
7.535359e-08,0.00292187
7.539359e-08,0.002845
7.543359e-08,0.00276
7.547359e-08,0.00267
7.551359e-08,0.00257812
7.555359e-08,0.0024875
7.559359e-08,0.00240063
7.563359e-08,0.00232
7.567359e-08,0.0022475
7.571359e-08,0.00218313
7.575359e-08,0.0021275
7.579359e-08,0.00208063
7.583359e-08,0.00204
7.587359e-08,0.002005
7.591359e-08,0.00197313
7.595359e-08,0.00194312
7.599359e-08,0.00191125
7.603359e-08,0.00187625
7.607359e-08,0.00183688
7.611359e-08,0.00179
7.615359e-08,0.001735
7.619359e-08,0.00167188
7.623359e-08,0.0016
7.627359e-08,0.00152
7.631359e-08,0.00143187
7.635359e-08,0.00133875
7.639359e-08,0.00124062
7.643359e-08,0.00114063
7.647359e-08,0.00104063
7.651359e-08,0.000943125
7.655359e-08,0.00085125
7.659359e-08,0.000765625
7.663359e-08,0.00069
7.667359e-08,0.000625
7.671359e-08,0.000573125
7.675359e-08,0.000534375
7.679359e-08,0.000509375
7.683359e-08,0.000498125
7.687359e-08,0.0005
7.691359e-08,0.00051375
7.695359e-08,0.000538125
7.699359e-08,0.00057125
7.703359e-08,0.00061
7.707359e-08,0.000653125
7.711359e-08,0.000696875
7.715359e-08,0.000740625
7.719359e-08,0.000780625
7.723359e-08,0.00081625
7.727359e-08,0.000845
7.731359e-08,0.000866875
7.735359e-08,0.000881875
7.739359e-08,0.00088875
7.743359e-08,0.00089
7.747359e-08,0.000885625
7.751359e-08,0.00087875
7.755359e-08,0.000869375
7.759359e-08,0.00086125
7.763359e-08,0.00085625
7.767359e-08,0.00085625
7.771359e-08,0.000863125
7.775359e-08,0.00087875
7.779359e-08,0.000904375
7.783359e-08,0.00094
7.787359e-08,0.00098625
7.791359e-08,0.0010425
7.795359e-08,0.00110875
7.799359e-08,0.00118313
7.803359e-08,0.00126438
7.807359e-08,0.00135125
7.811359e-08,0.00144187
7.815359e-08,0.00153438
7.819359e-08,0.0016275
7.823359e-08,0.00172
7.827359e-08,0.00181063
7.831359e-08,0.00189875
7.835359e-08,0.00198312
7.839359e-08,0.00206438
7.843359e-08,0.0021425
7.847359e-08,0.00221625
7.851359e-08,0.00228687
7.855359e-08,0.00235437
7.859359e-08,0.00241875
7.863359e-08,0.00248
7.867359e-08,0.00253812
7.871359e-08,0.00259313
7.875359e-08,0.002645
7.879359e-08,0.00269375
7.883359e-08,0.00273875
7.887359e-08,0.00278063
7.891359e-08,0.00281937
7.895359e-08,0.002855
7.899359e-08,0.00288813
7.903359e-08,0.00292
7.907359e-08,0.00295125
7.911359e-08,0.0029825
7.915359e-08,0.00301563
7.919359e-08,0.00305125
7.923359e-08,0.00309125
7.927359e-08,0.00313625
7.931359e-08,0.0031875
7.935359e-08,0.003245
7.939359e-08,0.00330938
7.943359e-08,0.00338
7.947359e-08,0.00345688
7.951359e-08,0.00353875
7.955359e-08,0.003625
7.959359e-08,0.00371375
7.963359e-08,0.00380375
7.967359e-08,0.00389438
7.971359e-08,0.00398375
7.975359e-08,0.00407187
7.979359e-08,0.00415687
7.983359e-08,0.00424
7.987359e-08,0.00432063
7.991359e-08,0.00439937
7.995359e-08,0.00447688
7.999359e-08,0.00455438
8.003359e-08,0.00463375
8.007359e-08,0.004715
8.011359e-08,0.0048
8.015359e-08,0.00488875
8.019359e-08,0.0049825
8.023359e-08,0.00508
8.027359e-08,0.00518125
8.031359e-08,0.00528563
8.035359e-08,0.00539125
8.039359e-08,0.00549625
8.043359e-08,0.00559812
8.047359e-08,0.005695
8.051359e-08,0.005785
8.055359e-08,0.005865
8.059359e-08,0.00593375
8.063359e-08,0.00599
8.067359e-08,0.0060325
8.071359e-08,0.00606
8.075359e-08,0.00607313
8.079359e-08,0.0060725
8.083359e-08,0.0060575
8.087359e-08,0.00603063
8.091359e-08,0.00599187
8.095359e-08,0.00594313
8.099359e-08,0.00588563
8.103359e-08,0.00582
8.107359e-08,0.00574688
8.111359e-08,0.0056675
8.115359e-08,0.00558188
8.119359e-08,0.00549062
8.123359e-08,0.0053925
8.127359e-08,0.00528875
8.131359e-08,0.00517813
8.135359e-08,0.00506188
8.139359e-08,0.00493875
8.143359e-08,0.00481
8.147359e-08,0.00467625
8.151359e-08,0.0045375
8.155359e-08,0.00439563
8.159359e-08,0.0042525
8.163359e-08,0.00410812
8.167359e-08,0.00396563
8.171359e-08,0.00382625
8.175359e-08,0.00369125
8.179359e-08,0.00356187
8.183359e-08,0.00344
8.187359e-08,0.00332562
8.191359e-08,0.00322063
8.195359e-08,0.00312437
8.199359e-08,0.00303688
8.203359e-08,0.00295875
8.207359e-08,0.00289
8.211359e-08,0.00282938
8.215359e-08,0.00277813
8.219359e-08,0.002735
8.223359e-08,0.0027
8.227359e-08,0.00267375
8.231359e-08,0.002655
8.235359e-08,0.002645
8.239359e-08,0.00264313
8.243359e-08,0.00264937
8.247359e-08,0.0026625
8.251359e-08,0.0026825
8.255359e-08,0.00270812
8.259359e-08,0.0027375
8.263359e-08,0.00277
8.267359e-08,0.00280313
8.271359e-08,0.002835
8.275359e-08,0.00286375
8.279359e-08,0.0028875
8.283359e-08,0.00290563
8.287359e-08,0.00291563
8.291359e-08,0.0029175
8.295359e-08,0.00291188
8.299359e-08,0.00289875
8.303359e-08,0.00288
8.307359e-08,0.0028575
8.311359e-08,0.00283312
8.315359e-08,0.00281
8.319359e-08,0.00279
8.323359e-08,0.00277625
8.327359e-08,0.00277062
8.331359e-08,0.00277375
8.335359e-08,0.00278688
8.339359e-08,0.00280938
8.343359e-08,0.00284
8.347359e-08,0.00287688
8.351359e-08,0.0029175
8.355359e-08,0.00295812
8.359359e-08,0.00299563
8.363359e-08,0.00302562
8.367359e-08,0.003045
8.371359e-08,0.00305063
8.375359e-08,0.00304063
8.379359e-08,0.00301375
8.383359e-08,0.00297
8.387359e-08,0.00291
8.391359e-08,0.00283625
8.395359e-08,0.00275125
8.399359e-08,0.00265938
8.403359e-08,0.002565
8.407359e-08,0.00247125
8.411359e-08,0.00238375
8.415359e-08,0.00230625
8.419359e-08,0.00224063
8.423359e-08,0.00219
8.427359e-08,0.002155
8.431359e-08,0.00213562
8.435359e-08,0.00213062
8.439359e-08,0.00213813
8.443359e-08,0.002155
8.447359e-08,0.00217813
8.451359e-08,0.00220313
8.455359e-08,0.0022275
8.459359e-08,0.00224687
8.463359e-08,0.00226
8.467359e-08,0.00226437
8.471359e-08,0.00225875
8.475359e-08,0.00224375
8.479359e-08,0.00222
8.483359e-08,0.00218937
8.487359e-08,0.00215375
8.491359e-08,0.00211625
8.495359e-08,0.00208
8.499359e-08,0.00204688
8.503359e-08,0.00202
8.507359e-08,0.00200062
8.511359e-08,0.00199
8.515359e-08,0.00198812
8.519359e-08,0.00199625
8.523359e-08,0.00201125
8.527359e-08,0.00203375
8.531359e-08,0.00206063
8.535359e-08,0.00209
8.539359e-08,0.00212063
8.543359e-08,0.00215
8.547359e-08,0.00217688
8.551359e-08,0.0022
8.555359e-08,0.00221875
8.559359e-08,0.00223375
8.563359e-08,0.002245
8.567359e-08,0.00225313
8.571359e-08,0.00226
8.575359e-08,0.00226563
8.579359e-08,0.00227188
8.583359e-08,0.00228
8.587359e-08,0.00229063
8.591359e-08,0.00230313
8.595359e-08,0.00231938
8.599359e-08,0.00233813
8.603359e-08,0.00235875
8.607359e-08,0.00238125
8.611359e-08,0.00240375
8.615359e-08,0.00242688
8.619359e-08,0.00244875
8.623359e-08,0.00247
8.627359e-08,0.00249
8.631359e-08,0.00250938
8.635359e-08,0.00252937
8.639359e-08,0.00254938
8.643359e-08,0.00257125
8.647359e-08,0.00259688
8.651359e-08,0.00262563
8.655359e-08,0.00265938
8.659359e-08,0.0026975
8.663359e-08,0.00274
8.667359e-08,0.00278625
8.671359e-08,0.00283438
8.675359e-08,0.00288313
8.679359e-08,0.00292875
8.683359e-08,0.00297
8.687359e-08,0.0030025
8.691359e-08,0.00302375
8.695359e-08,0.00303188
8.699359e-08,0.00302438
8.703359e-08,0.003
8.707359e-08,0.00295812
8.711359e-08,0.00289875
8.715359e-08,0.00282437
8.719359e-08,0.00273625
8.723359e-08,0.0026375
8.727359e-08,0.00253188
8.731359e-08,0.00242313
8.735359e-08,0.00231563
8.739359e-08,0.00221375
8.743359e-08,0.00212
8.747359e-08,0.00203813
8.751359e-08,0.00197
8.755359e-08,0.00191688
8.759359e-08,0.00187875
8.763359e-08,0.00185563
8.767359e-08,0.001845
8.771359e-08,0.00184563
8.775359e-08,0.00185375
8.779359e-08,0.00186625
8.783359e-08,0.00188
8.787359e-08,0.00189188
8.791359e-08,0.00189938
8.795359e-08,0.0019
8.799359e-08,0.00189188
8.803359e-08,0.001875
8.807359e-08,0.00184937
8.811359e-08,0.00181625
8.815359e-08,0.00177687
8.819359e-08,0.00173438
8.823359e-08,0.00169
8.827359e-08,0.0016475
8.831359e-08,0.00161
8.835359e-08,0.00157938
8.839359e-08,0.00155812
8.843359e-08,0.0015475
8.847359e-08,0.00154937
8.851359e-08,0.00156312
8.855359e-08,0.00158875
8.859359e-08,0.001625
8.863359e-08,0.00167
8.867359e-08,0.00172188
8.871359e-08,0.0017775
8.875359e-08,0.001835
8.879359e-08,0.00189125
8.883359e-08,0.00194438
8.887359e-08,0.0019925
8.891359e-08,0.00203313
8.895359e-08,0.00206688
8.899359e-08,0.00209188
8.903359e-08,0.00211
8.907359e-08,0.00212125
8.911359e-08,0.0021275
8.915359e-08,0.00213
8.919359e-08,0.00213188
8.923359e-08,0.002135
8.927359e-08,0.00214188
8.931359e-08,0.00215375
8.935359e-08,0.00217375
8.939359e-08,0.00220187
8.943359e-08,0.00224
8.947359e-08,0.0022875
8.951359e-08,0.00234375
8.955359e-08,0.00240875
8.959359e-08,0.00247937
8.963359e-08,0.00255438
8.967359e-08,0.00263063
8.971359e-08,0.00270625
8.975359e-08,0.00277813
8.979359e-08,0.00284313
8.983359e-08,0.0029
8.987359e-08,0.00294625
8.991359e-08,0.00298125
8.995359e-08,0.00300375
8.999359e-08,0.003015
9.003359e-08,0.003015
9.007359e-08,0.00300625
9.011359e-08,0.00299063
9.015359e-08,0.00297063
9.019359e-08,0.00294937
9.023359e-08,0.00293
9.027359e-08,0.00291563
9.031359e-08,0.00290875
9.035359e-08,0.00291125
9.039359e-08,0.00292438
9.043359e-08,0.00294937
9.047359e-08,0.00298625
9.051359e-08,0.0030325
9.055359e-08,0.0030875
9.059359e-08,0.0031475
9.063359e-08,0.00321
9.067359e-08,0.00327125
9.071359e-08,0.0033275
9.075359e-08,0.00337563
9.079359e-08,0.00341188
9.083359e-08,0.00343375
9.087359e-08,0.00344063
9.091359e-08,0.00343063
9.095359e-08,0.00340438
9.099359e-08,0.00336375
9.103359e-08,0.00331
9.107359e-08,0.00324625
9.111359e-08,0.00317688
9.115359e-08,0.00310438
9.119359e-08,0.00303375
9.123359e-08,0.00296813
9.127359e-08,0.00291063
9.131359e-08,0.00286437
9.135359e-08,0.00283
9.139359e-08,0.00280875
9.143359e-08,0.0028
9.147359e-08,0.0028025
9.151359e-08,0.00281375
9.155359e-08,0.00283125
9.159359e-08,0.00285125
9.163359e-08,0.00287063
9.167359e-08,0.00288625
9.171359e-08,0.00289438
9.175359e-08,0.00289375
9.179359e-08,0.0028825
9.183359e-08,0.00286
9.187359e-08,0.00282688
9.191359e-08,0.002785
9.195359e-08,0.00273625
9.199359e-08,0.00268375
9.203359e-08,0.00263063
9.207359e-08,0.00258125
9.211359e-08,0.00253875
9.215359e-08,0.00250625
9.219359e-08,0.00248625
9.223359e-08,0.00248
9.227359e-08,0.00248875
9.231359e-08,0.00251188
9.235359e-08,0.00254813
9.239359e-08,0.002595
9.243359e-08,0.00265063
9.247359e-08,0.00271063
9.251359e-08,0.00277188
9.255359e-08,0.00283125
9.259359e-08,0.002885
9.263359e-08,0.00293
9.267359e-08,0.002965
9.271359e-08,0.00298813
9.275359e-08,0.00299938
9.279359e-08,0.00299875
9.283359e-08,0.00298813
9.287359e-08,0.00296938
9.291359e-08,0.002945
9.295359e-08,0.00291625
9.299359e-08,0.0028875
9.303359e-08,0.00286
9.307359e-08,0.00283625
9.311359e-08,0.0028175
9.315359e-08,0.002805
9.319359e-08,0.00279875
9.323359e-08,0.00279813
9.327359e-08,0.00280313
9.331359e-08,0.00281125
9.335359e-08,0.00282125
9.339359e-08,0.00283125
9.343359e-08,0.00284
9.347359e-08,0.002845
9.351359e-08,0.00284563
9.355359e-08,0.00284
9.359359e-08,0.00282812
9.363359e-08,0.00281
9.367359e-08,0.00278563
9.371359e-08,0.00275563
9.375359e-08,0.00272125
9.379359e-08,0.00268188
9.383359e-08,0.00264
9.387359e-08,0.00259562
